ags,election_year,turnout,cdu_csu,spd,gruene,fdp,linke_pds,afd,bsw,number_voters,eligible_voters
01054038,2009,0.4132,0.542,0.1221,0.145,0.0916,0.0229,0,0,131,317
01054039,2009,0.9231,0.4167,0.3333,0.1667,0,0,0,0,12,13
01054040,2009,0.55,0.5455,0.2727,0,0,0,0,0,11,20
01054041,2009,0.3131,0.5346,0.1705,0.0737,0.1244,0.0184,0,0,217,693
01054042,2009,0.3316,0.3966,0.2531,0.1204,0.1127,0.0231,0,0,648,1954
01054043,2009,0.4534,0.4643,0.1518,0.1161,0.1429,0.0357,0,0,112,247
01054045,2009,0.4556,0.6159,0.0976,0.0732,0.0671,0.0427,0,0,164,360
01054046,2009,0.3071,0.5177,0.2035,0.0708,0.1283,0.0133,0,0,226,736
01054048,2009,0.4328,0.6207,0.1379,0.069,0.1034,0,0,0,29,67
01054050,2009,0.4948,0.375,0.3125,0.1042,0.0417,0.0417,0,0,48,97
01054052,2009,0.4101,0.5526,0.2105,0.0833,0.0746,0.0132,0,0,228,556
01054054,2009,0.3896,0.5333,0.1667,0.1167,0.0833,0.0333,0,0,60,154
01054055,2009,0.3941,0.4367,0.2052,0.1354,0.0742,0.0349,0,0,229,581
01054056,2009,0.3147,0.366,0.2675,0.1472,0.0922,0.0402,0,0,5746,18257
01054057,2009,0.365,0.6223,0.1649,0.0372,0.1011,0.0319,0,0,188,515
01054059,2009,0.3721,0.4663,0.2115,0.1202,0.1058,0.0096,0,0,208,559
01054061,2009,0.3644,0.6279,0.0465,0.1047,0.1395,0.0116,0,0,172,472
01054062,2009,0.3653,0.459,0.1803,0.1639,0.082,0,0,0,61,167
01054063,2009,0.5669,0.3933,0.2135,0.1011,0.1461,0.0225,0,0,89,157
01054065,2009,0.2651,0.4802,0.2178,0.1287,0.0941,0.0297,0,0,202,762
01054068,2009,0.332,0.3968,0.2341,0.2063,0.0952,0.0198,0,0,252,759
01054070,2009,0.3543,0.4213,0.2756,0.1142,0.1102,0.0157,0,0,254,717
01054071,2009,0.5294,0.9259,0.037,0,0.037,0,0,0,27,51
01054072,2009,0.4571,0.4,0.325,0.1,0.1625,0,0,0,80,175
01054073,2009,0.353,0.5175,0.2318,0.0566,0.0997,0.0189,0,0,371,1051
01054074,2009,0.4545,0.44,0.28,0.12,0.06,0.02,0,0,50,110
01054075,2009,0.3104,0.4335,0.2261,0.117,0.1223,0.0306,0,0,752,2423
01054076,2009,0.3002,0.4224,0.2319,0.1323,0.0937,0.0349,0,0,1889,6292
01054077,2009,0.3878,0.6842,0.0526,0.1053,0.0526,0.0526,0,0,19,49
01054078,2009,0.3181,0.4711,0.1846,0.1129,0.1185,0.022,0,0,363,1141
