ags,election_year,turnout,cdu_csu,spd,gruene,fdp,linke_pds,afd,bsw,number_voters,eligible_voters
065,2002,0.7318,0.2606,0.4577,0.0266,0.0615,0.157,,,150062,205060
066,2002,0.6892,0.2796,0.4561,0.0312,0.0715,0.1388,,,131259,190453
067,2002,0.6846,0.3017,0.4352,0.0308,0.0798,0.1308,,,164081,239673
068,2002,0.6969,0.2903,0.4485,0.0348,0.0762,0.1278,,,144588,207469
069,2002,0.6892,0.2376,0.4634,0.0513,0.0715,0.154,,,130746,189697
070,2002,0.6571,0.3041,0.4462,0.0262,0.0673,0.1341,,,138022,210062
071,2002,0.6979,0.2975,0.4289,0.0321,0.0724,0.1447,,,160188,229541
072,2002,0.6947,0.3146,0.403,0.0291,0.0856,0.1417,,,146804,211316
073,2002,0.7018,0.2448,0.4204,0.0595,0.0798,0.1719,,,137668,196174
074,2002,0.6844,0.3141,0.4076,0.0253,0.0758,0.1487,,,151325,221118
075,2002,0.686,0.3088,0.4176,0.0225,0.0755,0.1511,,,146412,213438
076,2002,0.7477,0.2321,0.3694,0.1902,0.0625,0.0989,,,150464,201240
077,2002,0.7718,0.1593,0.378,0.1618,0.0491,0.202,,,169910,220153
078,2002,0.8028,0.3813,0.3509,0.1097,0.0851,0.0197,,,150276,187183
079,2002,0.7758,0.3497,0.3777,0.1112,0.0787,0.0234,,,143214,184596
080,2002,0.8444,0.3532,0.3157,0.1825,0.0968,0.0188,,,183251,217030
081,2002,0.8218,0.3026,0.3281,0.2249,0.0907,0.0229,,,164302,199931
082,2002,0.8059,0.3199,0.3496,0.1875,0.0778,0.0235,,,191769,237943
083,2002,0.7515,0.338,0.3631,0.1363,0.0705,0.0315,,,148765,197948
084,2002,0.7552,0.1285,0.392,0.2312,0.0378,0.1719,,,158449,209818
085,2002,0.7805,0.1746,0.4121,0.0763,0.0477,0.2341,,,147762,189307
086,2002,0.7171,0.1767,0.3876,0.047,0.0461,0.2728,,,142239,198349
087,2002,0.7321,0.1615,0.3872,0.0534,0.0421,0.2931,,,145915,199297
088,2002,0.8052,0.3398,0.361,0.1665,0.0971,0.0163,,,133045,165242
089,2002,0.8048,0.3521,0.4481,0.0692,0.0942,0.0091,,,181166,225120
090,2002,0.7997,0.4546,0.3594,0.0572,0.0952,0.0089,,,145496,181929
091,2002,0.8043,0.3982,0.4098,0.0671,0.0901,0.009,,,158285,196789
092,2002,0.8161,0.3423,0.4379,0.0815,0.1058,0.0092,,,193667,237310
093,2002,0.8042,0.4086,0.3703,0.0806,0.1099,0.0097,,,192372,239202
094,2002,0.7575,0.2908,0.4289,0.1517,0.0863,0.0191,,,137261,181207
095,2002,0.8124,0.307,0.3631,0.1908,0.1074,0.0178,,,167745,206490
096,2002,0.7481,0.2727,0.4457,0.1608,0.0778,0.02,,,140566,187895
097,2002,0.8308,0.3657,0.3262,0.1562,0.1157,0.0159,,,176518,212477
098,2002,0.8161,0.3865,0.377,0.0932,0.1105,0.0099,,,180320,220944
099,2002,0.8422,0.4278,0.3218,0.0993,0.1242,0.0087,,,171712,203878
100,2002,0.8101,0.4175,0.384,0.071,0.0932,0.0098,,,170173,210055
101,2002,0.8432,0.3798,0.363,0.1063,0.1186,0.0108,,,177441,210429
102,2002,0.7702,0.3106,0.4537,0.109,0.0885,0.0149,,,163626,212452
103,2002,0.7714,0.3006,0.4276,0.1145,0.1055,0.0204,,,172608,223764
104,2002,0.7883,0.343,0.4142,0.0863,0.1143,0.0142,,,184236,233722
105,2002,0.8256,0.3742,0.3933,0.0855,0.1126,0.0106,,,168789,204445
106,2002,0.8169,0.3583,0.4141,0.0805,0.1095,0.0124,,,139814,171143
107,2002,0.8077,0.3558,0.3667,0.1233,0.1178,0.0146,,,174292,215782
108,2002,0.7827,0.3215,0.4198,0.1175,0.0976,0.0172,,,150811,192689
109,2002,0.8019,0.4042,0.3861,0.0702,0.1031,0.0096,,,169036,210801
110,2002,0.7438,0.408,0.3799,0.0774,0.0991,0.0115,,,145540,195672
111,2002,0.8127,0.3928,0.3712,0.0851,0.116,0.0099,,,163524,201213
112,2002,0.8063,0.4071,0.3726,0.0779,0.1103,0.009,,,179695,222874
113,2002,0.8023,0.4428,0.3713,0.0631,0.0949,0.0077,,,175835,219163
114,2002,0.8135,0.3318,0.4608,0.0785,0.0944,0.0093,,,164371,202061
115,2002,0.7975,0.3134,0.4667,0.0904,0.0925,0.0122,,,145484,182423
116,2002,0.7953,0.2499,0.5354,0.0932,0.0714,0.0192,,,152022,191150
117,2002,0.7293,0.2285,0.59,0.0644,0.0614,0.0173,,,121513,166610
118,2002,0.7846,0.2403,0.5695,0.078,0.0699,0.0142,,,169093,215525
119,2002,0.8059,0.2758,0.5157,0.0848,0.0865,0.0128,,,161248,200084
120,2002,0.7333,0.2449,0.5452,0.0864,0.0708,0.0167,,,129959,177226
121,2002,0.8181,0.3089,0.4407,0.1202,0.0927,0.0149,,,166922,204032
122,2002,0.7886,0.2802,0.5315,0.0745,0.0734,0.0116,,,139939,177456
123,2002,0.8086,0.2842,0.5302,0.0689,0.0758,0.0107,,,158511,196035
124,2002,0.7497,0.2396,0.5649,0.0708,0.069,0.0142,,,149110,198882
125,2002,0.8136,0.4378,0.377,0.0639,0.0987,0.007,,,156869,192811
126,2002,0.8001,0.2876,0.5311,0.0655,0.0734,0.0125,,,167885,209817
127,2002,0.8323,0.4791,0.335,0.0623,0.1008,0.0068,,,156098,187554
128,2002,0.8467,0.4462,0.3411,0.0799,0.1089,0.0074,,,152997,180688
129,2002,0.8298,0.3646,0.4403,0.0743,0.0977,0.008,,,153902,185462
130,2002,0.8453,0.3426,0.3622,0.1556,0.1127,0.014,,,169832,200908
131,2002,0.8362,0.4167,0.3853,0.0655,0.1058,0.0083,,,172866,206718
132,2002,0.8184,0.4191,0.3714,0.0803,0.0966,0.0085,,,199887,244231
133,2002,0.8188,0.3194,0.4155,0.1403,0.0792,0.0181,,,200004,244261
134,2002,0.8105,0.3538,0.4507,0.0727,0.0855,0.0101,,,188924,233093
135,2002,0.8088,0.3487,0.449,0.0702,0.0931,0.0091,,,168560,208412
136,2002,0.8306,0.3362,0.4585,0.0727,0.09,0.0097,,,146064,175855
137,2002,0.8268,0.4418,0.3691,0.0674,0.0864,0.008,,,180012,217726
138,2002,0.8109,0.5224,0.2913,0.0658,0.0851,0.0082,,,172727,213014
139,2002,0.7748,0.3094,0.4897,0.0737,0.0884,0.0114,,,175182,226103
140,2002,0.8126,0.2686,0.5155,0.0959,0.0842,0.0128,,,151817,186820
141,2002,0.8108,0.2547,0.5201,0.1079,0.0723,0.0182,,,176154,217254
142,2002,0.7791,0.2325,0.5779,0.0751,0.062,0.0162,,,151966,195046
143,2002,0.7936,0.2513,0.5175,0.1143,0.0748,0.0183,,,170755,215162
144,2002,0.7816,0.2486,0.5449,0.092,0.0726,0.0162,,,165911,212281
145,2002,0.821,0.2684,0.5332,0.0796,0.0826,0.0109,,,167457,203956
146,2002,0.7879,0.3258,0.505,0.0599,0.0771,0.0098,,,189927,241069
147,2002,0.8062,0.4018,0.3862,0.0722,0.1038,0.01,,,184172,228436
148,2002,0.8199,0.4853,0.3442,0.0523,0.0903,0.0073,,,173157,211185
149,2002,0.8095,0.3812,0.4179,0.07,0.0888,0.0101,,,177268,218988
150,2002,0.7965,0.4415,0.3705,0.0605,0.0927,0.0086,,,170604,214200
151,2002,0.7887,0.3701,0.4312,0.06,0.0935,0.009,,,168669,213870
152,2002,0.713,0.3325,0.3596,0.032,0.0706,0.1645,,,164458,230648
153,2002,0.7302,0.252,0.3982,0.065,0.07,0.1756,,,140645,192613
154,2002,0.7466,0.2271,0.4058,0.0909,0.0651,0.1782,,,147721,197871
155,2002,0.7365,0.3206,0.3767,0.0369,0.0723,0.153,,,173187,235164
156,2002,0.7378,0.3435,0.3218,0.0317,0.0764,0.1732,,,159223,215805
157,2002,0.7215,0.3788,0.2839,0.0366,0.075,0.1629,,,149767,207575
158,2002,0.7407,0.3869,0.2799,0.0314,0.0774,0.1587,,,129655,175038
159,2002,0.7343,0.4159,0.2745,0.038,0.0731,0.1431,,,161890,220461
160,2002,0.7594,0.305,0.3287,0.0786,0.0703,0.1774,,,164923,217183
161,2002,0.7459,0.3301,0.3007,0.088,0.0814,0.1563,,,180284,241686
162,2002,0.7475,0.3834,0.2941,0.0329,0.0758,0.1508,,,148731,198974
163,2002,0.7279,0.3615,0.3196,0.0347,0.0759,0.156,,,166616,228884
164,2002,0.7454,0.2648,0.3552,0.0506,0.0703,0.197,,,157325,211051
165,2002,0.7435,0.3456,0.344,0.0324,0.0709,0.1496,,,143025,192377
166,2002,0.7398,0.3934,0.3121,0.0258,0.0637,0.1409,,,137624,186037
167,2002,0.7269,0.3355,0.3463,0.0359,0.0665,0.1659,,,142036,195393
168,2002,0.7334,0.3369,0.3572,0.0349,0.0762,0.146,,,165187,225235
169,2002,0.8067,0.3322,0.4836,0.0746,0.0757,0.0103,,,156682,194230
170,2002,0.7917,0.2913,0.4785,0.1199,0.0671,0.0177,,,173626,219314
171,2002,0.8047,0.3278,0.4969,0.0661,0.0701,0.0115,,,153878,191217
